1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,2,0,2,39.19,0,39.19,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Silver,36
202601369,فاتورة مبيعات سعر التوزيع,2026-02-26,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,1,0,180,39.19,,Silver,36
202600352,فاتورة الإخراج,2026-08-24,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,39.19,39.19,Om Alqeween / 2 TAPE,Silver,36
1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,1,0,1,39.3,0,39.3,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Gold,36
202601103,فاتورة مبيعات سعر التوزيع,2026-02-14,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,180,39.3,,Gold,36
202600175,فاتورة الإدخال,2026-03-03,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,1,0,1,39.3,0,39.3,,Gold,36
202600350,فاتورة الإخراج,2026-08-24,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,39.3,39.3,AJMAN INDUSTRIA / 1 tape,Gold,36
1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,3,0,3,39.13,0,39.13,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Gold,37
202600350,فاتورة الإخراج,2026-08-24,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,3,0,0,39.13,39.13,AJMAN INDUSTRIA / 1 tape,Gold,37
1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,1,0,1,39.12,0,39.12,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Gold,38
202603399,فاتورة مبيعات سعر التوزيع,2026-03-18,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,180,39.12,,Gold,38
1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,1,0,1,39.1,0,39.1,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Gold,40
202605387,فاتورة مبيعات سعر التوزيع,2026-05-25,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,180.95,39.1,,Gold,40
1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,1,0,1,39.07,0,39.07,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Gold,41
202600353,فاتورة الإخراج,2026-08-24,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,39.07,39.07,Dalma Mal / 1 TAPE,Gold,41
1,فاتورة بضاعة أول المدة,2026-01-01,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,1,0,1,39.07,0,39.07,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026,Gold,42
202607161,فاتورة مبيعات سعر التوزيع,2026-08-14,Central market Al Ain,مستودع سوق العين المركزي,HXQ350,0,1,0,0,94.29,39.07,,Gold,42
